Estado,Año,Código,Concepto,Aprobado,Devengado, 
Guerrero,2022,EAI1,Tenencia o Uso de Vehículos,0.00,0.00,
Guerrero,2022,EAI2,Fondo de Compensación ISAN,25560252.00,25561364.57,
Guerrero,2022,EAI3,Impuesto Sobre Automóviles Nuevos,80982330.00,101231802.00,
Guerrero,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,17506846.00,20874685.46,
Guerrero,2022,EAI5,Otros Incentivos Económicos,138714666.00,475222096.48,
Guerrero,2022,EAJ,Transferencias,0.00,0.00,
Guerrero,2022,EAK,Convenios,0.00,0.00,
Guerrero,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Guerrero,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,55315147.81,
Guerrero,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Guerrero,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,55315147.81,
Guerrero,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,24585995242.00,26668735985.87,
Guerrero,2022,EAM,Aportaciones,40927704110.00,41839592568.54,
Guerrero,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,20496555621.00,21368845492.18,
Guerrero,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,6047807573.00,6092500601.22,
Guerrero,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,7908332317.00,7911749212.25,
Guerrero,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,2615108602.00,2640610622.24,
Guerrero,2022,EAM5,Fondo de Aportaciones Múltiples,1276912741.00,1219891126.27,
Guerrero,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,281245705.00,289927564.84,
Guerrero,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,235405072.00,229167003.28,
Guerrero,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2066336479.00,2086900946.26,
Guerrero,2022,EAN,Convenios,2177176199.00,7933144359.97,
Guerrero,2022,EAN1,Convenios de Protección Social en Salud,0.00,1979436872.50,
Guerrero,2022,EAN2,Convenios de Descentralización,0.00,0.00,
Guerrero,2022,EAN3,Convenios de Reasignación,0.00,0.00,
Guerrero,2022,EAN4,Otros Convenios y Subsidios,2177176199.00,5953707487.47,
Guerrero,2022,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Guerrero,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Guerrero,2022,EAO2,Fondo Minero,0.00,0.00,
Guerrero,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Guerrero,2022,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Guerrero,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,43104880309.00,49772736928.51,
Guerrero,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,2850000000.00,
Guerrero,2022,EAR1,Ingresos Derivados de Financiamientos,0.00,2850000000.00,
Guerrero,2022,EATOTAL,TOTAL DE LOS INGRESOS,67690875551.00,79291472914.38,
Hidalgo,2022,EAA,Impuestos,1572281556.00,3434122364.49,
Hidalgo,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Hidalgo,2022,EAC,Contribuciones de Mejoras,22387058.00,20925026.04,
Hidalgo,2022,EAD,Derechos,1070172704.00,1132390111.43,
Hidalgo,2022,EAE,Productos,212369651.00,348823395.85,
Hidalgo,2022,EAF,Aprovechamientos,97102186.00,430409418.94,
Hidalgo,2022,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Hidalgo,2022,EAH,Participaciones,19537583315.00,20440347863.00,
Hidalgo,2022,EAH1,Fondo General de Participaciones,15406914042.00,16076907128.00,
Hidalgo,2022,EAH2,Fondo de Fomento Municipal,1299378793.00,1354744483.00,
Hidalgo,2022,EAH3,Fondo de Fiscalización y Recaudación,664134454.00,740891104.00,
Hidalgo,2022,EAH4,Fondo de Compensación,0.00,360390626.00,
Hidalgo,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Hidalgo,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,237956899.00,273926045.00,
Hidalgo,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Hidalgo,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Hidalgo,2022,EAH9,Gasolinas y Diésel,572500963.00,351306628.00,
Hidalgo,2022,EAH10,Fondo de Impuesto Sobre la Renta,1356698164.00,1244266911.00,
Hidalgo,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,37914938.00,
Hidalgo,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,476963883.00,505817683.94,
Hidalgo,2022,EAI1,Tenencia o Uso de Vehículos,1910.00,1799.00,
Hidalgo,2022,EAI2,Fondo de Compensación ISAN,26744967.00,26744964.00,
Hidalgo,2022,EAI3,Impuesto Sobre Automóviles Nuevos,129528424.00,180980502.00,
Hidalgo,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,23436465.00,26054950.00,
Hidalgo,2022,EAI5,Otros Incentivos Económicos,297252117.00,272035468.94,
Hidalgo,2022,EAJ,Transferencias,0.00,0.00,
Hidalgo,2022,EAK,Convenios,0.00,0.00,
Hidalgo,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Hidalgo,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Hidalgo,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Hidalgo,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Hidalgo,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,22988860353.00,26312835863.69,
Hidalgo,2022,EAM,Aportaciones,27227196351.00,28459493316.29,
Hidalgo,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,15889528903.00,16968241611.31,
Hidalgo,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,3845029946.00,3895523412.47,
Hidalgo,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,2576917886.00,2712063603.00,
Hidalgo,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,2301818957.00,2306436253.00,
Hidalgo,2022,EAM5,Fondo de Aportaciones Múltiples,898219939.00,807811493.00,
Hidalgo,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,171013067.00,176934628.51,
Hidalgo,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,211152465.00,210941316.00,
Hidalgo,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,1333515188.00,1381540999.00,
Hidalgo,2022,EAN,Convenios,6864400.00,1926469482.98,
Hidalgo,2022,EAN1,Convenios de Protección Social en Salud,0.00,1163926705.43,
Hidalgo,2022,EAN2,Convenios de Descentralización,0.00,0.00,
Hidalgo,2022,EAN3,Convenios de Reasignación,0.00,0.00,
Hidalgo,2022,EAN4,Otros Convenios y Subsidios,6864400.00,762542777.55,
Hidalgo,2022,EAO,Fondos Distintos de Aportaciones ,1196437.00,12650058.00,
Hidalgo,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,1196437.00,12650058.00,
Hidalgo,2022,EAO2,Fondo Minero,0.00,0.00,
Hidalgo,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",2909147202.00,3103006336.43,
Hidalgo,2022,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Hidalgo,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,30144404390.00,33501619193.70,
Hidalgo,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,
Hidalgo,2022,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,
Hidalgo,2022,EATOTAL,TOTAL DE LOS INGRESOS,53133264743.00,59814455057.39,
Jalisco,2022,EAA,Impuestos,8367586259.00,8815574152.32,
Jalisco,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Jalisco,2022,EAC,Contribuciones de Mejoras,0.00,0.00,
Jalisco,2022,EAD,Derechos,5889324357.95,5249887646.00,
Jalisco,2022,EAE,Productos,1116289237.00,856104281.65,
Jalisco,2022,EAF,Aprovechamientos,1411441730.05,1906165978.00,
Jalisco,2022,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Jalisco,2022,EAH,Participaciones,65954273813.00,67491688245.10,
Jalisco,2022,EAH1,Fondo General de Participaciones,50420377887.00,52825276159.10,
Jalisco,2022,EAH2,Fondo de Fomento Municipal,2288856102.00,2189480344.00,
Jalisco,2022,EAH3,Fondo de Fiscalización y Recaudación,2490079421.00,2528088052.00,
Jalisco,2022,EAH4,Fondo de Compensación,0.00,0.00,
Jalisco,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Jalisco,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,1340194619.00,1455382780.00,
Jalisco,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Jalisco,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Jalisco,2022,EAH9,Gasolinas y Diésel,1763546599.00,1150600753.00,
Jalisco,2022,EAH10,Fondo de Impuesto Sobre la Renta,7651219185.00,7219540628.00,
Jalisco,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,123319529.00,
Jalisco,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,3361283780.00,3739064467.66,
Jalisco,2022,EAI1,Tenencia o Uso de Vehículos,0.00,22554.32,
Jalisco,2022,EAI2,Fondo de Compensación ISAN,232835225.00,232835220.00,
Jalisco,2022,EAI3,Impuesto Sobre Automóviles Nuevos,1038755598.00,1482373245.00,
Jalisco,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,114298647.00,107574393.00,
Jalisco,2022,EAI5,Otros Incentivos Económicos,1975394310.00,1916259055.34,
Jalisco,2022,EAJ,Transferencias,0.00,0.00,
Jalisco,2022,EAK,Convenios,0.00,0.00,
Jalisco,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Jalisco,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Jalisco,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Jalisco,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Jalisco,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,86100199177.00,88058484770.73,
Jalisco,2022,EAM,Aportaciones,40148593853.00,41471525608.20,
Jalisco,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,20867443438.00,21858916984.80,
Jalisco,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,5717915630.00,5711104288.80,
Jalisco,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,2304059126.00,2308612304.04,
Jalisco,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,6244929757.00,6229763044.47,
Jalisco,2022,EAM5,Fondo de Aportaciones Múltiples,1351050368.00,1634538628.03,
Jalisco,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,432023482.00,447004572.59,
Jalisco,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,312732148.00,322087236.13,
Jalisco,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2918439904.00,2959498549.34,
Jalisco,2022,EAN,Convenios,4255856936.00,4928386086.00,
Jalisco,2022,EAN1,Convenios de Protección Social en Salud,3209763909.00,3686539126.00,
Jalisco,2022,EAN2,Convenios de Descentralización,0.00,0.00,
Jalisco,2022,EAN3,Convenios de Reasignación,0.00,0.00,
Jalisco,2022,EAN4,Otros Convenios y Subsidios,1046093027.00,1241846960.00,
Jalisco,2022,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Jalisco,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Jalisco,2022,EAO2,Fondo Minero,0.00,0.00,
Jalisco,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",6614363034.00,6760089927.00,
Jalisco,2022,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Jalisco,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,51018813823.00,53160001621.20,
Jalisco,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,
Jalisco,2022,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,
Jalisco,2022,EATOTAL,TOTAL DE LOS INGRESOS,137119013000.00,141218486391.93,
Michoacan,2022,EAA,Impuestos,2036482797.00,2717705868.00,
Michoacan,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Michoacan,2022,EAC,Contribuciones de Mejoras,0.00,197880791.00,
Michoacan,2022,EAD,Derechos,3535607528.00,3688892518.00,
Michoacan,2022,EAE,Productos,33500000.00,191016133.00,
Michoacan,2022,EAF,Aprovechamientos,30419836.00,93875276.00,
Michoacan,2022,EAG,Ingresos por Ventas de Bienes y Servicios,59065000.00,72128260.00,
Michoacan,2022,EAH,Participaciones,32215130722.00,33860533722.00,
Michoacan,2022,EAH1,Fondo General de Participaciones,25071626596.00,26114460105.00,
Michoacan,2022,EAH2,Fondo de Fomento Municipal,1538576873.00,1547644564.00,
Michoacan,2022,EAH3,Fondo de Fiscalización y Recaudación,1133751723.00,1125304967.00,
Michoacan,2022,EAH4,Fondo de Compensación,435745615.00,34808324.00,
Michoacan,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Michoacan,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,661671254.00,703368754.00,
Michoacan,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Michoacan,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Michoacan,2022,EAH9,Gasolinas y Diésel,862515087.00,674974238.00,
Michoacan,2022,EAH10,Fondo de Impuesto Sobre la Renta,2511243574.00,3597612556.00,
Michoacan,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,62360214.00,
Michoacan,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,783322034.00,1004080495.00,
Michoacan,2022,EAI1,Tenencia o Uso de Vehículos,0.00,0.00,
Michoacan,2022,EAI2,Fondo de Compensación ISAN,83433634.00,83433636.00,
Michoacan,2022,EAI3,Impuesto Sobre Automóviles Nuevos,298370703.00,347781587.00,
Michoacan,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,35757697.00,33524866.00,
Michoacan,2022,EAI5,Otros Incentivos Económicos,365760000.00,539340406.00,
Michoacan,2022,EAJ,Transferencias,0.00,0.00,
Michoacan,2022,EAK,Convenios,0.00,0.00,
Michoacan,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Michoacan,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Michoacan,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Michoacan,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Michoacan,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,38693527917.00,41826113063.00,
Michoacan,2022,EAM,Aportaciones,35784753280.00,36352459954.00,
Michoacan,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,20443488410.00,20986913333.00,
Michoacan,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,4246337653.00,4305367518.00,
Michoacan,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,3477619033.00,3460836807.00,
Michoacan,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,3609900880.00,3608077301.00,
Michoacan,2022,EAM5,Fondo de Aportaciones Múltiples,1354475166.00,1341570821.00,
Michoacan,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,224898588.00,232419055.00,
Michoacan,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,224492906.00,233023325.00,
Michoacan,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2203540644.00,2184251794.00,
Michoacan,2022,EAN,Convenios,6597806730.00,11253114803.00,
Michoacan,2022,EAN1,Convenios de Protección Social en Salud,3012000000.00,3068680628.00,
Michoacan,2022,EAN2,Convenios de Descentralización,3585806730.00,8184434175.00,
Michoacan,2022,EAN3,Convenios de Reasignación,0.00,0.00,
Michoacan,2022,EAN4,Otros Convenios y Subsidios,0.00,0.00,
Michoacan,2022,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Michoacan,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Michoacan,2022,EAO2,Fondo Minero,0.00,0.00,
Michoacan,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Michoacan,2022,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Michoacan,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,42382560010.00,47605574757.00,
Michoacan,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,470000000.00,381575713.00,
Michoacan,2022,EAR1,Ingresos Derivados de Financiamientos,470000000.00,381575713.00,
Michoacan,2022,EATOTAL,TOTAL DE LOS INGRESOS,81546087927.00,89813263533.00,
Morelos,2022,EAA,Impuestos,690460508.00,919302058.00,
Morelos,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Morelos,2022,EAC,Contribuciones de Mejoras,0.00,0.00,
Morelos,2022,EAD,Derechos,1055290144.00,1272716518.00,
Morelos,2022,EAE,Productos,0.00,126559970.00,
Morelos,2022,EAF,Aprovechamientos,10851167.00,190102307.00,
Morelos,2022,EAG,Ingresos por Ventas de Bienes y Servicios,80966257.00,109321704.00,
Morelos,2022,EAH,Participaciones,11683410390.00,13616281700.00,
Morelos,2022,EAH1,Fondo General de Participaciones,9664802000.00,10944224657.00,
Morelos,2022,EAH2,Fondo de Fomento Municipal,581736581.00,638828202.00,
Morelos,2022,EAH3,Fondo de Fiscalización y Recaudación,442099190.00,481060203.00,
Morelos,2022,EAH4,Fondo de Compensación,0.00,0.00,
Morelos,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Morelos,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,157997000.00,206944971.00,
Morelos,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Morelos,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Morelos,2022,EAH9,Gasolinas y Diésel,298705595.00,563749518.00,
Morelos,2022,EAH10,Fondo de Impuesto Sobre la Renta,538070024.00,758279698.00,
Morelos,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,23194451.00,
Morelos,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,231369138.00,543622505.00,
Morelos,2022,EAI1,Tenencia o Uso de Vehículos,0.00,0.00,
Morelos,2022,EAI2,Fondo de Compensación ISAN,27587138.00,29229912.00,
Morelos,2022,EAI3,Impuesto Sobre Automóviles Nuevos,86183000.00,203580352.00,
Morelos,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,14737000.00,14171385.00,
Morelos,2022,EAI5,Otros Incentivos Económicos,102862000.00,296640856.00,
Morelos,2022,EAJ,Transferencias,0.00,0.00,
Morelos,2022,EAK,Convenios,0.00,0.00,
Morelos,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Morelos,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Morelos,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Morelos,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Morelos,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,13752347604.00,16777906762.00,
Morelos,2022,EAM,Aportaciones,13392444367.00,15210974521.00,
Morelos,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,7616438029.00,8565054473.00,
Morelos,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,1923272289.00,2070551602.00,
Morelos,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,987152223.00,1216812814.00,
Morelos,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1349807478.00,1470236285.00,
Morelos,2022,EAM5,Fondo de Aportaciones Múltiples,439365260.00,657401238.00,
Morelos,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,142488454.00,161271278.00,
Morelos,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,208090755.00,221781281.00,
Morelos,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,725829879.00,847865550.00,
Morelos,2022,EAN,Convenios,0.00,3351503873.00,
Morelos,2022,EAN1,Convenios de Protección Social en Salud,0.00,1131143142.00,
Morelos,2022,EAN2,Convenios de Descentralización,0.00,0.00,
Morelos,2022,EAN3,Convenios de Reasignación,0.00,2220360731.00,
Morelos,2022,EAN4,Otros Convenios y Subsidios,0.00,0.00,
Morelos,2022,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Morelos,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Morelos,2022,EAO2,Fondo Minero,0.00,0.00,
Morelos,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Morelos,2022,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Morelos,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,13392444367.00,18562478394.00,
Morelos,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,200000000.00,
Morelos,2022,EAR1,Ingresos Derivados de Financiamientos,0.00,200000000.00,
Morelos,2022,EATOTAL,TOTAL DE LOS INGRESOS,27144791971.00,35540385156.00,
Nayarit,2022,EAA,Impuestos,1214228567.00,1596901491.32,
Nayarit,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Nayarit,2022,EAC,Contribuciones de Mejoras,0.00,0.00,
Nayarit,2022,EAD,Derechos,484627949.00,561238233.68,
Nayarit,2022,EAE,Productos,21093204.00,27043569.20,
Nayarit,2022,EAF,Aprovechamientos,260079521.00,261501482.87,
Nayarit,2022,EAG,Ingresos por Ventas de Bienes y Servicios,217417574.00,142810480.21,
Nayarit,2022,EAH,Participaciones,8903088575.00,9546011732.38,
Nayarit,2022,EAH1,Fondo General de Participaciones,6885140618.00,7037610053.38,
Nayarit,2022,EAH2,Fondo de Fomento Municipal,531980703.00,556350562.00,
Nayarit,2022,EAH3,Fondo de Fiscalización y Recaudación,300995587.00,342606780.00,
Nayarit,2022,EAH4,Fondo de Compensación,0.00,315039892.00,
Nayarit,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Nayarit,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,129645846.00,146434141.00,
Nayarit,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Nayarit,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Nayarit,2022,EAH9,Gasolinas y Diésel,252972040.00,189405605.00,
Nayarit,2022,EAH10,Fondo de Impuesto Sobre la Renta,802353781.00,944029908.00,
Nayarit,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,14534791.00,
Nayarit,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,374656482.00,853485012.50,
Nayarit,2022,EAI1,Tenencia o Uso de Vehículos,0.00,0.00,
Nayarit,2022,EAI2,Fondo de Compensación ISAN,11660569.00,11660568.00,
Nayarit,2022,EAI3,Impuesto Sobre Automóviles Nuevos,41615671.00,65131966.69,
Nayarit,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,9938079.00,10962356.00,
Nayarit,2022,EAI5,Otros Incentivos Económicos,311442163.00,765730121.81,
Nayarit,2022,EAJ,Transferencias,0.00,0.00,
Nayarit,2022,EAK,Convenios,0.00,0.00,
Nayarit,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Nayarit,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Nayarit,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Nayarit,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Nayarit,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,11475191872.00,12988992002.16,
Nayarit,2022,EAM,Aportaciones,11207938668.00,11499956564.93,
Nayarit,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,5787733506.00,5982313755.07,
Nayarit,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,2053164201.00,2080480748.35,
Nayarit,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,1060075483.00,1117800083.00,
Nayarit,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,923551414.00,923643921.00,
Nayarit,2022,EAM5,Fondo de Aportaciones Múltiples,480183539.00,453811033.64,
Nayarit,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,123862007.00,128271344.87,
Nayarit,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,187185292.00,194298333.00,
Nayarit,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,592183226.00,619337346.00,
Nayarit,2022,EAN,Convenios,2398667148.00,5111927915.82,
Nayarit,2022,EAN1,Convenios de Protección Social en Salud,0.00,0.00,
Nayarit,2022,EAN2,Convenios de Descentralización,0.00,0.00,
Nayarit,2022,EAN3,Convenios de Reasignación,0.00,0.00,
Nayarit,2022,EAN4,Otros Convenios y Subsidios,2398667148.00,5111927915.82,
Nayarit,2022,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Nayarit,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Nayarit,2022,EAO2,Fondo Minero,0.00,0.00,
Nayarit,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Nayarit,2022,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Nayarit,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,13606605816.00,16611884480.75,
Nayarit,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,76396933.00,
Nayarit,2022,EAR1,Ingresos Derivados de Financiamientos,0.00,76396933.00,
Nayarit,2022,EATOTAL,TOTAL DE LOS INGRESOS,25081797688.00,29677273415.91,
Nuevo Leon,2022,EAA,Impuestos,12873389635.47,14986815000.00,
Nuevo Leon,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Nuevo Leon,2022,EAC,Contribuciones de Mejoras,0.00,0.00,
Nuevo Leon,2022,EAD,Derechos,2145868651.00,7766407524.00,
Nuevo Leon,2022,EAE,Productos,310464372.94,336736000.00,
Nuevo Leon,2022,EAF,Aprovechamientos,8360812927.16,9027817000.00,
Nuevo Leon,2022,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
