Estado,Año,Concepto,Aprobado,Devengado
"Tabasco","2019","SECRETARÍA DE ADMINISTRACIÓN E INNOVACIÓN GUBERNAMENTAL","485866552.00","572263148.00"
"Tabasco","2019","SECRETARÍA DE BIENESTAR, SUSTENTABILIDAD Y CAMBIO CLIMÁTICO","0.00","310987415.00"
"Tabasco","2019","SECRETARÍA DE COMUNICACIONES Y TRANSPORTES","239118462.00","9726358.00"
"Tabasco","2019","SECRETARÍA DE CONTRALORÍA","132658624.00","19068134.00"
"Tabasco","2019","SECRETARÍA DE CULTURA","0.00","345389009.00"
"Tabasco","2019","SECRETARÍA DE DESARROLLO AGROPECUARIO, FORESTAL Y PESQUERO","737457821.00","389832553.00"
"Tabasco","2019","SECRETARÍA DE DESARROLLO ECONÓMICO Y TURISMO","305155015.00","8888983.00"
"Tabasco","2019","SECRETARÍA DE DESARROLLO SOCIAL","422101963.00","6722340.00"
"Tabasco","2019","SECRETARÍA DE EDUCACIÓN","12396410170.00","13356895970.00"
"Tabasco","2019","SECRETARÍA DE ENERGÍA, RECURSOS NATURALES Y PROTECCIÓN AMBIENTAL","101342510.00","9690382.00"
"Tabasco","2019","SECRETARÍA DE FINANZAS","0.00","10055760890.00"
"Tabasco","2019","SECRETARÍA DE GOBIERNO","382317500.00","530762905.00"
"Tabasco","2019","SECRETARÍA DE LA FUNCIÓN PÚBLICA","0.00","113933075.00"
"Tabasco","2019","SECRETARÍA DE MOVILIDAD","0.00","210711983.00"
"Tabasco","2019","SECRETARÍA DE ORDENAMIENTO TERRITORIAL Y OBRAS PÚBLICAS","980462744.00","690678609.00"
"Tabasco","2019","SECRETARÍA DE PLANEACIÓN Y FINANZAS","14737979167.00","1905693203.00"
"Tabasco","2019","SECRETARÍA DE SALUD","2994169577.00","3236927869.00"
"Tabasco","2019","SECRETARÍA DE SEGURIDAD Y PROTECCIÓN CIUDADANA","2414741984.00","2497657204.00"
"Tabasco","2019","SECRETARÍA DE TURISMO","0.00","66108660.00"
"Tabasco","2019","SECRETARÍA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCIÓN","22126498.00","22103900.00"
"Tabasco","2019","SECRETARÍA PARA EL DESARROLLO ECONÓMICO Y LA COMPETITIVIDAD","0.00","179651314.00"
"Tabasco","2019","SECRETARÍA PARA EL DESARROLLO ENERGÉTICO","0.00","66977083.00"
"Tabasco","2019","SECRETARÍA TÉCNICA","57432416.00","2922564.00"
"Tabasco","2019","SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PÚBLICA","46514757.00","61089431.00"
"Tabasco","2019","SERVICIO ESTATAL DE ADMINISTRACIÓN Y DESTINO DE BIENES ASEGURADOS, ABANDONADOS O DECOMISADOS DEL ESTADO DE TABASCO","7777021.00","9110582.00"
"Tabasco","2019","SERVICIO ESTATAL DE EMPLEO","54885567.00","47589607.00"
"Tabasco","2019","SERVICIOS DE SALUD DEL ESTADO DE TABASCO","2811814333.00","3347050799.00"
"Tabasco","2019","SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA (DIF-TABASCO)","1019995778.00","1030936873.00"
"Tabasco","2019","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","15000000.00","43190532.00"
"Tabasco","2019","TRIBUNAL ELECTORAL DE TABASCO","14000000.00","38388507.00"
"Tabasco","2019","TRIBUNAL SUPERIOR DE JUSTICIA DEL ESTADO DE TABASCO","499555289.00","747503024.00"
"Tabasco","2019","UNIVERSIDAD INTERCULTURAL DEL ESTADO DE TABASCO","62717326.00","66887702.00"
"Tabasco","2019","UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO","2025460585.00","2729349333.00"
"Tabasco","2019","UNIVERSIDAD POLITÉCNICA DEL CENTRO","34408447.00","36806734.00"
"Tabasco","2019","UNIVERSIDAD POLITÉCNICA DEL GOLFO DE MÉXICO","41611625.00","57802155.00"
"Tabasco","2019","UNIVERSIDAD POLITÉCNICA MESOAMERICANA","24438245.00","26043763.00"
"Tabasco","2019","UNIVERSIDAD POPULAR DE LA CHONTALPA","171458241.00","252512916.00"
"Tabasco","2019","UNIVERSIDAD TECNOLÓGICA DE TABASCO","135005793.00","168070591.00"
"Tabasco","2019","UNIVERSIDAD TECNOLÓGICA DEL USUMACINTA","37131407.00","37652663.00"
"Tabasco","2019","TOTAL DEL GASTO","51175882594.00","53451255766.00"
"Tabasco","2018","ADMINISTRACIÓN PORTUARIA INTEGRAL","4230000.00","4200571.00"
"Tabasco","2018","CENTRAL DE ABASTO DE VILLAHERMOSA","15968310.00","14772715.00"
"Tabasco","2018","CENTRAL DE MAQUINARIA DE TABASCO","113561445.00","107207783.00"
"Tabasco","2018","CENTRO DE INTERPRETACIÓN Y CONVIVENCIA CON LA NATURALEZA (YUMKÁ)","45183941.00","51472378.00"
"Tabasco","2018","COLEGIO DE BACHILLERES DE TABASCO","1463891164.00","1798093791.00"
"Tabasco","2018","COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE TABASCO","126316493.00","128903490.00"
"Tabasco","2018","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE TABASCO (CECYTE)","315719594.00","412677707.00"
"Tabasco","2018","COMISIÓN DE RADIO Y TELEVISIÓN DE TABASCO","58907421.00","64607660.00"
"Tabasco","2018","COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO","1070588756.00","831266160.00"
"Tabasco","2018","COMISIÓN ESTATAL DE CONCILIACIÓN Y ARBITRAJE MÉDICO","6676409.00","5693496.00"
"Tabasco","2018","COMISIÓN ESTATAL DE DERECHOS HUMANOS","22301503.00","20945882.00"
"Tabasco","2018","COMISIÓN ESTATAL FORESTAL","28086362.00","26348527.00"
"Tabasco","2018","CONSEJO DE CIENCIA Y TECNOLOGÍA DEL ESTADO DE TABASCO (CCYTET)","19478270.00","25925350.00"
"Tabasco","2018","COORDINACIÓN ESTATAL PARA LA REGULARIZACIÓN DE LA TENENCIA DE LA TIERRA","18385596.00","17863141.00"
"Tabasco","2018","COORDINACIÓN GENERAL DE APOYO AL DESARROLLO MUNICIPAL","6770675.00","6306464.00"
"Tabasco","2018","COORDINACIÓN GENERAL DE ASUNTOS JURÍDICOS","29049756.00","29940961.00"
"Tabasco","2018","COORDINACIÓN GENERAL DE COMUNICACIÓN SOCIAL Y RELACIONES PÚBLICAS","157028911.00","100327844.00"
"Tabasco","2018","COORDINACIÓN GENERAL DE DESARROLLO REGIONAL Y PROYECTOS ESTRATÉGICOS","23472065.00","20923747.00"
"Tabasco","2018","FISCALÍA GENERAL DEL ESTADO DE TABASCO","705588204.00","982956249.00"
"Tabasco","2018","GUBERNATURA","64418762.00","92948501.00"
"Tabasco","2018","H. CONGRESO DEL ESTADO","334060313.00","295872706.00"
"Tabasco","2018","INSTITUTO DE EDUCACIÓN PARA ADULTOS DE TABASCO","139310549.00","111875678.00"
"Tabasco","2018","INSTITUTO DE FORMACIÓN PARA EL TRABAJO DEL ESTADO DE TABASCO","70797798.00","92493544.00"
"Tabasco","2018","INSTITUTO DE LA JUVENTUD DE TABASCO","16151905.00","13315509.00"
"Tabasco","2018","INSTITUTO DE PROTECCIÓN CIVIL DEL ESTADO DE TABASCO","61682688.00","57546673.00"
"Tabasco","2018","INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE TABASCO","11203278.00","270878939.00"
"Tabasco","2018","INSTITUTO DE VIVIENDA DE TABASCO","144480454.00","79888872.00"
"Tabasco","2018","INSTITUTO DEL DEPORTE DE TABASCO","90159508.00","90310336.00"
"Tabasco","2018","INSTITUTO ELECTORAL Y DE PARTICIPACIÓN CIUDADANA DE TABASCO","350000000.00","414353413.00"
"Tabasco","2018","INSTITUTO ESTATAL DE CULTURA","293588606.00","260484196.00"
"Tabasco","2018","INSTITUTO ESTATAL DE LAS MUJERES","34231288.00","36499063.00"
"Tabasco","2018","INSTITUTO PARA EL FOMENTO DE LAS ARTESANÍAS DE TABASCO","22946759.00","22510714.00"
"Tabasco","2018","INSTITUTO TABASQUEÑO DE LA INFRAESTRUCTURA FÍSICA EDUCATIVA","19767169.00","21873731.00"
"Tabasco","2018","INSTITUTO TABASQUEÑO DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN PÚBLICA","32288152.00","29291422.00"
"Tabasco","2018","INSTITUTO TECNOLÓGICO SUPERIOR DE CENTLA","60624673.00","65563760.00"
"Tabasco","2018","INSTITUTO TECNOLÓGICO SUPERIOR DE COMALCALCO","101269640.00","219732090.00"
"Tabasco","2018","INSTITUTO TECNOLÓGICO SUPERIOR DE LA REGIÓN SIERRA","59743799.00","149632243.00"
"Tabasco","2018","INSTITUTO TECNOLÓGICO SUPERIOR DE LOS RÍOS","69216493.00","73850622.00"
"Tabasco","2018","INSTITUTO TECNOLÓGICO SUPERIOR DE MACUSPANA","60858286.00","64133068.00"
"Tabasco","2018","INSTITUTO TECNOLÓGICO SUPERIOR DE VILLA LA VENTA HUIMANGUILLO","66596034.00","77109897.00"
"Tabasco","2018","JUNTA ESTATAL DE CAMINOS","231296352.00","277991541.00"
"Tabasco","2018","MUSEO INTERACTIVO PAPAGAYO","19111379.00","17149221.00"
"Tabasco","2018","ÓRGANO SUPERIOR DE FISCALIZACIÓN DEL ESTADO","79195071.00","103662219.00"
"Tabasco","2018","REGIMEN ESTATAL DE PROTECCIÓN SOCIAL EN SALUD DE TABASCO","1582489827.00","1703090238.00"
"Tabasco","2018","SECRETARÍA DE ADMINISTRACIÓN E INNOVACIÓN GUBERNAMENTAL","892778918.00","559789001.00"
"Tabasco","2018","SECRETARÍA DE COMUNICACIONES Y TRANSPORTES","197273022.00","215757805.00"
"Tabasco","2018","SECRETARÍA DE CONTRALORÍA","126299672.00","129992595.00"
"Tabasco","2018","SECRETARÍA DE DESARROLLO AGROPECUARIO, FORESTAL Y PESQUERO","706975335.00","319305795.00"
"Tabasco","2018","SECRETARÍA DE DESARROLLO ECONÓMICO Y TURISMO","441202500.00","342277177.00"
"Tabasco","2018","SECRETARÍA DE DESARROLLO SOCIAL","761678290.00","474024684.00"
"Tabasco","2018","SECRETARÍA DE EDUCACIÓN","11561995195.00","10405320583.00"
"Tabasco","2018","SECRETARÍA DE ENERGÍA, RECURSOS NATURALES Y PROTECCIÓN AMBIENTAL","98137363.00","301831027.00"
"Tabasco","2018","SECRETARÍA DE GOBIERNO","449491135.00","572398383.00"
"Tabasco","2018","SECRETARÍA DE ORDENAMIENTO TERRITORIAL Y OBRAS PÚBLICAS","878228958.00","610492625.00"
"Tabasco","2018","SECRETARÍA DE PLANEACIÓN Y FINANZAS","12309354437.00","13678558289.00"
"Tabasco","2018","SECRETARÍA DE SALUD","2892003194.00","2718172966.00"
"Tabasco","2018","SECRETARÍA DE SEGURIDAD PÚBLICA","2147711060.00","2274604933.00"
"Tabasco","2018","SECRETARÍA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCIÓN","0.00","22660240.00"
"Tabasco","2018","SECRETARÍA TÉCNICA","55743115.00","77544863.00"
"Tabasco","2018","SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PÚBLICA","60602691.00","48849240.00"
"Tabasco","2018","SERVICIO ESTATAL DE ADMINISTRACIÓN Y DESTINO DE BIENES ASEGURADOS, ABANDONADOS O DECOMISADOS DEL ESTADO DE TABASCO","8005397.00","6454697.00"
"Tabasco","2018","SERVICIO ESTATAL DE EMPLEO","54205777.00","53449955.00"
"Tabasco","2018","SERVICIOS DE SALUD DEL ESTADO DE TABASCO","2739286756.00","2851091081.00"
"Tabasco","2018","SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA (DIF-TABASCO)","670207963.00","984215430.00"
"Tabasco","2018","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","23042720.00","36268174.00"
"Tabasco","2018","TRIBUNAL ELECTORAL DE TABASCO","47625000.00","51575405.00"
"Tabasco","2018","TRIBUNAL SUPERIOR DE JUSTICIA DEL ESTADO DE TABASCO","461904164.00","480757059.00"
"Tabasco","2018","UNIVERSIDAD INTERCULTURAL DEL ESTADO DE TABASCO","61707577.00","62526304.00"
"Tabasco","2018","UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO","1938117468.00","2622587814.00"
"Tabasco","2018","UNIVERSIDAD POLITÉCNICA DEL CENTRO","33365404.00","33017620.00"
"Tabasco","2018","UNIVERSIDAD POLITÉCNICA DEL GOLFO DE MÉXICO","44107481.00","51542704.00"
"Tabasco","2018","UNIVERSIDAD POLITÉCNICA MESOAMERICANA","24373964.00","115702763.00"
"Tabasco","2018","UNIVERSIDAD POPULAR DE LA CHONTALPA","170754212.00","236501242.00"
"Tabasco","2018","UNIVERSIDAD TECNOLÓGICA DE TABASCO","129714242.00","131655556.00"
"Tabasco","2018","UNIVERSIDAD TECNOLÓGICA DEL USUMACINTA","36789005.00","36082283.00"
"Tabasco","2018","TOTAL DEL GASTO","48269375673.00","49797500405.00"
"Tamaulipas","2022","HONORABLE CONGRESO DEL ESTADO","308248925.45","324606351.98"
"Tamaulipas","2022","HONORABLE SUPREMO TRIBUNAL DE JUSTICIA","940919949.74","1013500843.49"
"Tamaulipas","2022","OFICINA DEL C. GOBERNADOR","176329871.78","251016568.36"
"Tamaulipas","2022","SECRETARIA GENERAL DE GOBIERNO","1815969842.29","1911714751.03"
"Tamaulipas","2022","SECRETARIA DE FINANZAS","3954375611.38","4772593425.34"
"Tamaulipas","2022","SECRETARIA DE ADMINISTRACION","782094994.13","1449217786.39"
"Tamaulipas","2022","SECRETARIA DE DESARROLLO ECONOMICO","107860041.39","134767667.80"
"Tamaulipas","2022","SECRETARIA DEL TRABAJO","161825138.54","175921705.13"
"Tamaulipas","2022","SECRETARIA DE DESARROLLO RURAL","113306880.18","168425362.79"
"Tamaulipas","2022","SECRETARIA DE BIENESTAR SOCIAL","505278607.05","973185711.44"
"Tamaulipas","2022","SECRETARIA DE EDUCACION","19828855144.30","21291043449.29"
"Tamaulipas","2022","SEC. DESARROLLO URBANO Y MEDIO AMBIENTE","1012052058.64","108889446.95"
"Tamaulipas","2022","SECRETARIA DE OBRAS PUBLICAS","3119297191.56","3941112213.69"
"Tamaulipas","2022","SECRETARIA DE SEGURIDAD PUBLICA","3234527588.95","3350352771.80"
"Tamaulipas","2022","PROCURADURIA GENERAL DE JUSTICIA","0.00","6290191.81"
"Tamaulipas","2022","CONTRALORIA GUBERNAMENTAL","166091315.89","233520470.64"
"Tamaulipas","2022","COORDINACION DE COMUNICACION SOCIAL","72122414.04","527037039.98"
"Tamaulipas","2022","COORD. DE ASESORES DEL EJECUTIVO","24182044.72","15191965.37"
"Tamaulipas","2022","SECRETARIA DE TURISMO","72469824.79","92924461.11"
"Tamaulipas","2022","SECRETARIA DE PESCA Y ACUACULTURA","39880601.09","39501189.70"
"Tamaulipas","2022","TRIBUNAL DE ARBITRAJE","13249093.09","13900370.41"
"Tamaulipas","2022","GASTOS GENERALES DE OPERACION","1356187390.37","175060408.52"
"Tamaulipas","2022","ORGANISMOS PUBLICOS DESCENTRALIZADOS","10202559107.16","13530132564.93"
"Tamaulipas","2022","FONDOS, PARTICIPACIONES Y SUBSIDIOS MUNICIPALES","10403303071.55","10638379284.80"
"Tamaulipas","2022","FIDEICOMISOS","368403967.52","587148584.14"
"Tamaulipas","2022","INSTITUTO ELECTORAL DE TAMAULIPAS","551693690.00","560846284.81"
"Tamaulipas","2022","COMISION ESTATAL DE DERECHOS HUMANOS","34269525.86","34773373.84"
"Tamaulipas","2022","INST. DE TRANSPARENCIA Y ACCESO A LA INFORM.","19446269.00","19667533.58"
"Tamaulipas","2022","UNIVERSIDAD AUTONOMA DE TAMAULIPAS","4066002426.00","3747781402.04"
"Tamaulipas","2022","TRIBUNAL ELECTORAL DEL ESTADO DE TAMAULIPAS","53949141.43","45800439.80"
"Tamaulipas","2022","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","34986322.86","34162665.02"
"Tamaulipas","2022","EMPRESAS DE PARTICIPACION ESTATAL MAYORITARIAS","52121495.44","49481074.74"
"Tamaulipas","2022","TOTAL DEL GASTO","65089914354.00","71719997727.96"
"Tamaulipas","2021","HONORABLE CONGRESO DEL ESTADO","293571712.03","309150303.36"
"Tamaulipas","2021","HONORABLE SUPREMO TRIBUNAL DE JUSTICIA","892703141.76","970551174.53"
"Tamaulipas","2021","OFICINA DEL C. GOBERNADOR","174947499.44","196277572.00"
"Tamaulipas","2021","SECRETARIA GENERAL DE GOBIERNO","1770744130.42","170413879.00"
"Tamaulipas","2021","SECRETARIA DE FINANZAS","4265399748.00","3218738540.00"
"Tamaulipas","2021","SECRETARIA DE ADMINISTRACION","744503085.00","1356412829.00"
"Tamaulipas","2021","SECRETARIA DE DESARROLLO ECONOMICO","96852669.00","149526332.00"
"Tamaulipas","2021","SECRETARIA DEL TRABAJO","155665679.00","156490279.00"
"Tamaulipas","2021","SECRETARIA DE DESARROLLO RURAL","108453314.68","206786667.00"
"Tamaulipas","2021","SECRETARIA DE BIENESTAR SOCIAL","500393081.00","1503629321.00"
"Tamaulipas","2021","SECRETARIA DE EDUCACION","20943362670.00","19503471278.00"
"Tamaulipas","2021","SEC. DESARROLLO URBANO Y MEDIO AMBIENTE","1002035735.49","116297627.00"
"Tamaulipas","2021","SECRETARIA DE OBRAS PUBLICAS","2707601237.68","4668460377.00"
"Tamaulipas","2021","SECRETARIA DE SEGURIDAD PUBLICA","3092579002.15","3647554036.00"
"Tamaulipas","2021","CONTRALORIA GUBERNAMENTAL","165222909.67","192905246.00"
"Tamaulipas","2021","COORDINACION DE COMUNICACION SOCIAL","70437655.75","435481210.00"
"Tamaulipas","2021","COORD. DE ASESORES DEL EJECUTIVO","26535638.71","22292355.00"
"Tamaulipas","2021","SECRETARIA DE TURISMO","39157470.30","70316834.00"
"Tamaulipas","2021","SECRETARIA DE PESCA Y ACUACULTURA","35747421.52","38925545.00"
"Tamaulipas","2021","TRIBUNAL DE ARBITRAJE","10831584.00","13759006.00"
"Tamaulipas","2021","GASTOS GENERALES DE OPERACION","1460657601.00","173646178.00"
"Tamaulipas","2021","ORGANISMOS PUBLICOS DESCENTRALIZADOS","9149344694.00","13087410296.00"
"Tamaulipas","2021","FONDOS, PARTICIPACIONES Y SUBSIDIOS MUNICIPALES","9535806311.00","9490530848.00"
"Tamaulipas","2021","FIDEICOMISOS","335356968.00","547896153.00"
"Tamaulipas","2021","INSTITUTO ELECTORAL DE TAMAULIPAS","539693689.00","538393622.00"
"Tamaulipas","2021","COMISION ESTATAL DE DERECHOS HUMANOS","34269526.00","35935348.00"
"Tamaulipas","2021","INST. DE TRANSPARENCIA Y ACCESO A LA INFORM.","18951983.00","19244106.00"
"Tamaulipas","2021","UNIVERSIDAD AUTONOMA DE TAMAULIPAS","3928376567.00","3659602683.00"
"Tamaulipas","2021","TRIBUNAL ELECTORAL DEL ESTADO DE TAMAULIPAS","42869541.00","41601331.00"
"Tamaulipas","2021","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","32878624.00","34377386.00"
"Tamaulipas","2021","EMPRESAS DE PARTICIPACION ESTATAL MAYORITARIAS","51993156.00","50017246.00"
"Tamaulipas","2021","TOTAL DEL GASTO","63580292971.60","65958952831.89"
"Tamaulipas","2020","HONORABLE CONGRESO DEL ESTADO","281860988.21","306761046.76"
"Tamaulipas","2020","HONORABLE SUPREMO TRIBUNAL DE JUSTICIA","892703141.76","929465506.27"
"Tamaulipas","2020","OFICINA DEL C. GOBERNADOR","193804544.10","193462317.00"
"Tamaulipas","2020","SECRETARIA GENERAL DE GOBIERNO","1351046892.69","1471522566.00"
"Tamaulipas","2020","SECRETARIA DE FINANZAS","3706500280.71","2650203801.00"
"Tamaulipas","2020","SECRETARIA DE ADMINISTRACION","1136068624.50","1587392263.00"
"Tamaulipas","2020","SECRETARIA DE DESARROLLO ECONOMICO","118064175.83","168657873.00"
"Tamaulipas","2020","SECRETARIA DEL TRABAJO","156662014.16","154042869.00"
"Tamaulipas","2020","SECRETARIA DE DESARROLLO RURAL","181950341.24","229919016.00"
"Tamaulipas","2020","SECRETARIA DE BIENESTAR SOCIAL","784264053.56","1141461740.00"
"Tamaulipas","2020","SECRETARIA DE EDUCACION","18481278663.42","19117794988.00"
"Tamaulipas","2020","SEC. DESARROLLO URBANO Y MEDIO AMBIENTE","105997640.82","131329015.00"
"Tamaulipas","2020","SECRETARIA DE OBRAS PUBLICAS","2949955491.78","3394789357.00"
"Tamaulipas","2020","SECRETARIA DE SEGURIDAD PUBLICA","2919450211.48","3392769960.00"
"Tamaulipas","2020","PROCURADURIA GENERAL DE JUSTICIA","1355548926.01","1319087623.00"
"Tamaulipas","2020","CONTRALORIA GUBERNAMENTAL","161388211.51","173219275.00"
"Tamaulipas","2020","COORDINACION DE COMUNICACION SOCIAL","270746643.09","394995388.00"
"Tamaulipas","2020","COORD. DE ASESORES DEL EJECUTIVO","26535988.07","22678034.00"
"Tamaulipas","2020","SECRETARIA DE TURISMO","59723423.67","97733031.00"
"Tamaulipas","2020","SECRETARIA DE PESCA Y ACUACULTURA","50048993.53","40416876.00"
"Tamaulipas","2020","TRIBUNAL DE ARBITRAJE","10851493.58","11616219.00"
"Tamaulipas","2020","GASTOS GENERALES DE OPERACION","1162705498.25","169727757.00"
"Tamaulipas","2020","ORGANISMOS PUBLICOS DESCENTRALIZADOS","9323862925.23","13076348288.00"
"Tamaulipas","2020","FONDOS, PARTICIPACIONES Y SUBSIDIOS MUNICIPALES","9534238246.18","9684559425.78"
"Tamaulipas","2020","FIDEICOMISOS","0.00","793560830.00"
"Tamaulipas","2020","INSTITUTO ELECTORAL DE TAMAULIPAS","298318608.00","286886515.51"
"Tamaulipas","2020","COMISION ESTATAL DE DERECHOS HUMANOS","48802891.66","35835928.95"
"Tamaulipas","2020","INST. DE TRANSPARENCIA Y ACCESO A LA INFORM.","18659813.00","18498453.00"
"Tamaulipas","2020","UNIVERSIDAD AUTONOMA DE TAMAULIPAS","3803745601.00","3639257996.28"
"Tamaulipas","2020","TRIBUNAL ELECTORAL DEL ESTADO DE TAMAULIPAS","40965166.02","39515215.33"
"Tamaulipas","2020","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","33076751.87","33035028.83"
"Tamaulipas","2020","EMPRESAS DE PARTICIPACION ESTATAL MAYORITARIAS","54716539.07","58410974.49"
"Tamaulipas","2020","TOTAL DEL GASTO","59513542784.00","64764955177.20"
"Tamaulipas","2019","HONORABLE CONGRESO DEL ESTADO","240975672.26","322105524.00"
"Tamaulipas","2019","HONORABLE SUPREMO TRIBUNAL DE JUSTICIA","824000978.27","950024777.11"
"Tamaulipas","2019","OFICINA DEL C. GOBERNADOR","172695894.64","246011713.05"
"Tamaulipas","2019","SECRETARIA GENERAL DE GOBIERNO","722040938.29","1510047199.09"
"Tamaulipas","2019","SECRETARIA DE FINANZAS","2780674447.46","3241031147.21"
"Tamaulipas","2019","SECRETARIA DE ADMINISTRACION","702927839.57","1736141523.91"
"Tamaulipas","2019","SECRETARIA DE DESARROLLO ECONOMICO","95985614.05","172301176.77"
"Tamaulipas","2019","SECRETARIA DEL TRABAJO","153835502.09","150805515.98"
"Tamaulipas","2019","SECRETARIA DE DESARROLLO RURAL","104072723.78","356206127.82"
"Tamaulipas","2019","SECRETARIA DE BIENESTAR SOCIAL","187956628.21","978478995.52"
"Tamaulipas","2019","SECRETARIA DE EDUCACION","17729208443.25","19133029139.69"
"Tamaulipas","2019","SEC. DESARROLLO URBANO Y MEDIO AMBIENTE","91613558.08","223511618.60"
"Tamaulipas","2019","SECRETARIA DE OBRAS PUBLICAS","6390383152.47","3836544705.46"
"Tamaulipas","2019","SECRETARIA DE SEGURIDAD PUBLICA","2468079823.88","3630670154.79"
"Tamaulipas","2019","PROCURADURIA GENERAL DE JUSTICIA","1259741474.66","1251115357.41"
"Tamaulipas","2019","CONTRALORIA GUBERNAMENTAL","154519555.11","192158079.55"
"Tamaulipas","2019","COORDINACION DE COMUNICACION SOCIAL","69982312.38","752768573.78"
"Tamaulipas","2019","COORD. DE ASESORES DEL EJECUTIVO","27413805.71","19595860.92"
"Tamaulipas","2019","SECRETARIA DE TURISMO","38157276.80","106507093.67"
"Tamaulipas","2019","SECRETARIA DE PESCA Y ACUACULTURA","39309347.30","53492962.45"
"Tamaulipas","2019","TRIBUNAL DE ARBITRAJE","9391744.06","11037921.59"
"Tamaulipas","2019","GASTOS GENERALES DE OPERACION","890324003.06","155806402.17"
"Tamaulipas","2019","ORGANISMOS PUBLICOS DESCENTRALIZADOS","7881954254.22","12730487073.61"
"Tamaulipas","2019","FONDOS, PARTICIPACIONES Y SUBSIDIOS MUNICIPALES","8469151750.34","9307331532.96"
"Tamaulipas","2019","FIDEICOMISOS","0.00","708232524.96"
"Tamaulipas","2019","INSTITUTO ELECTORAL DE TAMAULIPAS","445819069.00","468144449.81"
"Tamaulipas","2019","COMISION ESTATAL DE DERECHOS HUMANOS","28724828.46","30153405.73"
"Tamaulipas","2019","INST. DE TRANSPARENCIA Y ACCESO A LA INFORM.","15866567.03","18854704.71"
"Tamaulipas","2019","UNIVERSIDAD AUTONOMA DE TAMAULIPAS","2819256741.00","3368432718.02"
"Tamaulipas","2019","TRIBUNAL ELECTORAL DEL ESTADO DE TAMAULIPAS","38709789.87","40257671.89"
"Tamaulipas","2019","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","29908260.63","31797601.63"
"Tamaulipas","2019","EMPRESAS DE PARTICIPACION ESTATAL MAYORITARIAS","50716539.07","245931321.95"
"Tamaulipas","2019","TOTAL DEL GASTO","54933398535.00","65979014575.81"
"Tamaulipas","2018","HONORABLE CONGRESO DEL ESTADO","238087521.54","276574905.57"
"Tamaulipas","2018","HONORABLE SUPREMO TRIBUNAL DE JUSTICIA","747878384.43","931734073.59"
"Tamaulipas","2018","OFICINA DEL C. GOBERNADOR","200318923.68","230086697.54"
"Tamaulipas","2018","SECRETARIA GENERAL DE GOBIERNO","647914995.23","1576932421.52"
"Tamaulipas","2018","SECRETARIA DE FINANZAS","1630875710.70","13502571370.42"
"Tamaulipas","2018","SECRETARIA DE ADMINISTRACION","634640720.42","1116636721.81"
"Tamaulipas","2018","SECRETARIA DE DESARROLLO ECONOMICO","98153730.19","242651297.41"
"Tamaulipas","2018","SECRETARIA DEL TRABAJO","127247918.54","154732551.41"
"Tamaulipas","2018","SECRETARIA DE DESARROLLO RURAL","104717756.38","416912794.19"
"Tamaulipas","2018","SECRETARIA DE BIENESTAR SOCIAL","192966848.04","1282114252.59"
"Tamaulipas","2018","SECRETARIA DE EDUCACION","16888916245.41","18135174478.85"
"Tamaulipas","2018","SEC. DESARROLLO URBANO Y MEDIO AMBIENTE","88179910.40","220765634.54"
"Tamaulipas","2018","SECRETARIA DE OBRAS PUBLICAS","5671259326.96","4614768389.59"
"Tamaulipas","2018","SECRETARIA DE SEGURIDAD PUBLICA","1993247265.42","3185434617.66"
"Tamaulipas","2018","PROCURADURIA GENERAL DE JUSTICIA","1179901487.43","1257455249.26"
"Tamaulipas","2018","CONTRALORIA GUBERNAMENTAL","137890256.80","205467645.71"
"Tamaulipas","2018","COORDINACION DE COMUNICACION SOCIAL","79704370.93","740614527.85"
"Tamaulipas","2018","COORD. DE ASESORES DEL EJECUTIVO","36430134.00","25225891.85"
"Tamaulipas","2018","SECRETARIA DE TURISMO","42075485.73","109543394.07"
"Tamaulipas","2018","SECRETARIA DE PESCA Y ACUACULTURA","42482047.27","48793541.41"
"Tamaulipas","2018","TRIBUNAL FISCAL DEL ESTADO","0.00","294521.39"
"Tamaulipas","2018","TRIBUNAL DE ARBITRAJE","8856901.06","9827325.34"
